#Date: 2015-08-27 08:20:41 UTC
#Software: Joomla Platform 11.4.0 Stable [ Brian Kernighan ] 03-Jan-2012 00:00 GMT

#Fields: date	time	duration	message	errorcode	file	line_number
2015-08-27	08:20:41	0.000000	Stage 1 - Analysing Component started (206 fields to process)	-	-	-
2015-08-27	08:20:41	0.028564	Stage 1 - Analysing Component (1 of 206 fields processed).  Completed step: processing field 'Id' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.941245	Stage 1 - Analysing Component (2 of 206 fields processed).  Completed step: processing field 'Name' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.943310	Stage 1 - Analysing Component (3 of 206 fields processed).  Completed step: processing field 'Alias' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.945223	Stage 1 - Analysing Component (4 of 206 fields processed).  Completed step: processing field 'Category' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.946762	Stage 1 - Analysing Component (5 of 206 fields processed).  Completed step: processing field 'Status' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.948065	Stage 1 - Analysing Component (6 of 206 fields processed).  Completed step: processing field 'Access' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.949357	Stage 1 - Analysing Component (7 of 206 fields processed).  Completed step: processing field 'Ordering' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.950663	Stage 1 - Analysing Component (8 of 206 fields processed).  Completed step: processing field 'Featured' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.952007	Stage 1 - Analysing Component (9 of 206 fields processed).  Completed step: processing field 'Hits' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.953327	Stage 1 - Analysing Component (10 of 206 fields processed).  Completed step: processing field 'Language' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.954638	Stage 1 - Analysing Component (11 of 206 fields processed).  Completed step: processing field 'Version' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.955975	Stage 1 - Analysing Component (12 of 206 fields processed).  Completed step: processing field 'Description' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.957319	Stage 1 - Analysing Component (13 of 206 fields processed).  Completed step: processing field 'Intro Text' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.963305	Stage 1 - Analysing Component (14 of 206 fields processed).  Completed step: processing field 'Images' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.964740	Stage 1 - Analysing Component (15 of 206 fields processed).  Completed step: processing field 'Image' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.966028	Stage 1 - Analysing Component (16 of 206 fields processed).  Completed step: processing field 'Alt Text' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.967438	Stage 1 - Analysing Component (17 of 206 fields processed).  Completed step: processing field 'Image Caption' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.968989	Stage 1 - Analysing Component (18 of 206 fields processed).  Completed step: processing field 'Intro Image' in component object 'config'	-	-	-
2015-08-27	08:20:41	0.970481	Stage 1 - Analysing Component (19 of 206 fields processed).  Completed step: processing field 'Intro Alt Text' in component object 'config'	-	-	-
