#Date: 2015-07-27 08:25:07 UTC
#Software: Joomla Platform 11.4.0 Stable [ Brian Kernighan ] 03-Jan-2012 00:00 GMT

#Fields: date	time	duration	message	errorcode	file	line_number
2015-07-27	08:25:07	0.000000	Stage 1 - Analysing Component started (94 fields to process)	-	-	-
2015-07-27	08:25:07	0.024364	Stage 1 - Analysing Component (1 of 94 fields processed).  Completed step: processing field 'Id' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.219786	Stage 1 - Analysing Component (2 of 94 fields processed).  Completed step: processing field 'Name' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.220948	Stage 1 - Analysing Component (3 of 94 fields processed).  Completed step: processing field 'Alias' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.222089	Stage 1 - Analysing Component (4 of 94 fields processed).  Completed step: processing field 'Category' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.223223	Stage 1 - Analysing Component (5 of 94 fields processed).  Completed step: processing field 'Status' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.224353	Stage 1 - Analysing Component (6 of 94 fields processed).  Completed step: processing field 'Access' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.225490	Stage 1 - Analysing Component (7 of 94 fields processed).  Completed step: processing field 'Ordering' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.226642	Stage 1 - Analysing Component (8 of 94 fields processed).  Completed step: processing field 'Featured' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.227784	Stage 1 - Analysing Component (9 of 94 fields processed).  Completed step: processing field 'Hits' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.228914	Stage 1 - Analysing Component (10 of 94 fields processed).  Completed step: processing field 'Language' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.230030	Stage 1 - Analysing Component (11 of 94 fields processed).  Completed step: processing field 'Version' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.231045	Stage 1 - Analysing Component (12 of 94 fields processed).  Completed step: processing field 'Description' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.232063	Stage 1 - Analysing Component (13 of 94 fields processed).  Completed step: processing field 'Intro Text' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.236202	Stage 1 - Analysing Component (14 of 94 fields processed).  Completed step: processing field 'Images' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.237267	Stage 1 - Analysing Component (15 of 94 fields processed).  Completed step: processing field 'Image' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.238318	Stage 1 - Analysing Component (16 of 94 fields processed).  Completed step: processing field 'Alt Text' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.239358	Stage 1 - Analysing Component (17 of 94 fields processed).  Completed step: processing field 'Image Caption' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.240389	Stage 1 - Analysing Component (18 of 94 fields processed).  Completed step: processing field 'Intro Image' in component object 'item'	-	-	-
2015-07-27	08:25:07	0.241435	Stage 1 - Analysing Component (19 of 94 fields processed).  Completed step: processing field 'Intro Alt Text' in component object 'item'	-	-	-
