#Date: 2015-08-08 06:48:02 UTC
#Software: Joomla Platform 11.4.0 Stable [ Brian Kernighan ] 03-Jan-2012 00:00 GMT

#Fields: date	time	duration	message	errorcode	file	line_number
2015-08-08	06:48:02	0.000000	Stage 1 - Analysing Component started (376 fields to process)	-	-	-
2015-08-08	06:48:02	0.023877	Stage 1 - Analysing Component (1 of 376 fields processed).  Completed step: processing field 'Id' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.917321	Stage 1 - Analysing Component (2 of 376 fields processed).  Completed step: processing field 'Name' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.918322	Stage 1 - Analysing Component (3 of 376 fields processed).  Completed step: processing field 'Alias' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.919291	Stage 1 - Analysing Component (4 of 376 fields processed).  Completed step: processing field 'Category' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.920256	Stage 1 - Analysing Component (5 of 376 fields processed).  Completed step: processing field 'Status' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.921201	Stage 1 - Analysing Component (6 of 376 fields processed).  Completed step: processing field 'Access' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.922154	Stage 1 - Analysing Component (7 of 376 fields processed).  Completed step: processing field 'Ordering' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.923109	Stage 1 - Analysing Component (8 of 376 fields processed).  Completed step: processing field 'Featured' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.924054	Stage 1 - Analysing Component (9 of 376 fields processed).  Completed step: processing field 'Hits' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.925002	Stage 1 - Analysing Component (10 of 376 fields processed).  Completed step: processing field 'Language' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.926018	Stage 1 - Analysing Component (11 of 376 fields processed).  Completed step: processing field 'Version' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.927028	Stage 1 - Analysing Component (12 of 376 fields processed).  Completed step: processing field 'Description' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.928070	Stage 1 - Analysing Component (13 of 376 fields processed).  Completed step: processing field 'Intro Text' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.932651	Stage 1 - Analysing Component (14 of 376 fields processed).  Completed step: processing field 'Images' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.933717	Stage 1 - Analysing Component (15 of 376 fields processed).  Completed step: processing field 'Image' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.934755	Stage 1 - Analysing Component (16 of 376 fields processed).  Completed step: processing field 'Alt Text' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.935772	Stage 1 - Analysing Component (17 of 376 fields processed).  Completed step: processing field 'Image Caption' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.936768	Stage 1 - Analysing Component (18 of 376 fields processed).  Completed step: processing field 'Intro Image' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.937752	Stage 1 - Analysing Component (19 of 376 fields processed).  Completed step: processing field 'Intro Alt Text' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.938733	Stage 1 - Analysing Component (20 of 376 fields processed).  Completed step: processing field 'Intro Image Caption' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.942549	Stage 1 - Analysing Component (21 of 376 fields processed).  Completed step: processing field 'Urls' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.943605	Stage 1 - Analysing Component (22 of 376 fields processed).  Completed step: processing field 'Urls' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.944617	Stage 1 - Analysing Component (23 of 376 fields processed).  Completed step: processing field 'Link A' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.945629	Stage 1 - Analysing Component (24 of 376 fields processed).  Completed step: processing field 'Link A Text' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.946545	Stage 1 - Analysing Component (25 of 376 fields processed).  Completed step: processing field 'URL A Target Window' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.947467	Stage 1 - Analysing Component (26 of 376 fields processed).  Completed step: processing field 'Link B' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.948391	Stage 1 - Analysing Component (27 of 376 fields processed).  Completed step: processing field 'Link B Text' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.949298	Stage 1 - Analysing Component (28 of 376 fields processed).  Completed step: processing field 'URL B Target Window' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.950219	Stage 1 - Analysing Component (29 of 376 fields processed).  Completed step: processing field 'Link C' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.951134	Stage 1 - Analysing Component (30 of 376 fields processed).  Completed step: processing field 'Link C Text' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.952039	Stage 1 - Analysing Component (31 of 376 fields processed).  Completed step: processing field 'URL C Target Window' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.955903	Stage 1 - Analysing Component (32 of 376 fields processed).  Completed step: processing field 'Created' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.956874	Stage 1 - Analysing Component (33 of 376 fields processed).  Completed step: processing field 'Created By' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.957868	Stage 1 - Analysing Component (34 of 376 fields processed).  Completed step: processing field 'Created By Alias' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.958822	Stage 1 - Analysing Component (35 of 376 fields processed).  Completed step: processing field 'Modified' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.959771	Stage 1 - Analysing Component (36 of 376 fields processed).  Completed step: processing field 'Modified By' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.960703	Stage 1 - Analysing Component (37 of 376 fields processed).  Completed step: processing field 'Published Date' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.961638	Stage 1 - Analysing Component (38 of 376 fields processed).  Completed step: processing field 'Unpublish Date' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.962557	Stage 1 - Analysing Component (39 of 376 fields processed).  Completed step: processing field 'Checked Out' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.963488	Stage 1 - Analysing Component (40 of 376 fields processed).  Completed step: processing field 'Check Out Time' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.967127	Stage 1 - Analysing Component (41 of 376 fields processed).  Completed step: processing field 'Meta Keywords' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.968142	Stage 1 - Analysing Component (42 of 376 fields processed).  Completed step: processing field 'Meta Description' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.969139	Stage 1 - Analysing Component (43 of 376 fields processed).  Completed step: processing field 'Robots' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.970119	Stage 1 - Analysing Component (44 of 376 fields processed).  Completed step: processing field 'Author' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.971087	Stage 1 - Analysing Component (45 of 376 fields processed).  Completed step: processing field 'Key Reference' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.974351	Stage 1 - Analysing Component (46 of 376 fields processed).  Completed step: processing field 'Asset Id' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.975377	Stage 1 - Analysing Component (47 of 376 fields processed).  Completed step: processing field 'Params' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.982483	Stage 1 - Analysing Component (48 of 376 fields processed).  Completed step: processing field 'Id' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.983512	Stage 1 - Analysing Component (49 of 376 fields processed).  Completed step: processing field 'Name' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.984504	Stage 1 - Analysing Component (50 of 376 fields processed).  Completed step: processing field 'Alias' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.985539	Stage 1 - Analysing Component (51 of 376 fields processed).  Completed step: processing field 'Category' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.986633	Stage 1 - Analysing Component (52 of 376 fields processed).  Completed step: processing field 'Status' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.987705	Stage 1 - Analysing Component (53 of 376 fields processed).  Completed step: processing field 'Access' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.988769	Stage 1 - Analysing Component (54 of 376 fields processed).  Completed step: processing field 'Ordering' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.989834	Stage 1 - Analysing Component (55 of 376 fields processed).  Completed step: processing field 'Featured' in component object 'coments'	-	-	-
2015-08-08	06:48:02	0.990886	Stage 1 - Analysing Component (56 of 376 fields processed).  Completed step: processing field 'Hits' in component object 'coments'	-	-	-
